Date,Timestamp,,Timestamp,Phase 1,Phase 2,Aggregated Current,Voltage,Aggregated Power,Delta,Appliances
07/07/2020,14:56:34,07/07/2020 14:56:34,1594133794.00,1.71,0.66,2.36,240,567.17,-194.20,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:35,07/07/2020 14:56:35,1594133795.00,0.91,0.65,1.55,240,372.97,3.42,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:36,07/07/2020 14:56:36,1594133796.00,0.90,0.66,1.57,240,376.40,2.65,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:38,07/07/2020 14:56:38,1594133798.00,0.94,0.64,1.58,240,379.05,201.46,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:39,07/07/2020 14:56:39,1594133799.00,1.77,0.65,2.42,240,580.51,-8.79,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:40,07/07/2020 14:56:40,1594133800.00,1.73,0.65,2.38,240,571.73,2.60,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:42,07/07/2020 14:56:42,1594133802.00,1.73,0.66,2.39,240,574.33,-2.92,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:43,07/07/2020 14:56:43,1594133803.00,1.73,0.65,2.38,240,571.41,2.20,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:44,07/07/2020 14:56:44,1594133804.00,1.74,0.65,2.39,240,573.60,4.24,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:46,07/07/2020 14:56:46,1594133806.00,1.75,0.66,2.41,240,577.84,1.15,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:47,07/07/2020 14:56:47,1594133807.00,1.76,0.65,2.41,240,578.99,-11.43,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:48,07/07/2020 14:56:48,1594133808.00,1.72,0.65,2.36,240,567.56,-20.54,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:49,07/07/2020 14:56:49,1594133809.00,1.63,0.65,2.28,240,547.02,-170.28,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:51,07/07/2020 14:56:51,1594133811.00,0.91,0.66,1.57,240,376.74,-1.89,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:52,07/07/2020 14:56:52,1594133812.00,0.90,0.66,1.56,240,374.84,23.82,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:53,07/07/2020 14:56:53,1594133813.00,1.01,0.65,1.66,240,398.67,179.59,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:55,07/07/2020 14:56:55,1594133815.00,1.76,0.65,2.41,240,578.25,-11.68,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:56,07/07/2020 14:56:56,1594133816.00,1.70,0.66,2.36,240,566.58,-5.60,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:57,07/07/2020 14:56:57,1594133817.00,1.69,0.65,2.34,240,560.98,-0.44,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:56:59,07/07/2020 14:56:59,1594133819.00,1.69,0.65,2.34,240,560.55,1.50,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:00,07/07/2020 14:57:00,1594133820.00,1.69,0.65,2.34,240,562.05,1.75,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:01,07/07/2020 14:57:01,1594133821.00,1.69,0.66,2.35,240,563.80,-4.63,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:03,07/07/2020 14:57:03,1594133823.00,1.68,0.65,2.33,240,559.17,2.34,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:04,07/07/2020 14:57:04,1594133824.00,1.70,0.64,2.34,240,561.51,-49.81,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:05,07/07/2020 14:57:05,1594133825.00,1.47,0.66,2.13,240,511.71,-137.48,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:07,07/07/2020 14:57:07,1594133827.00,0.91,0.65,1.56,240,374.22,-2.97,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:08,07/07/2020 14:57:08,1594133828.00,0.89,0.65,1.55,240,371.25,48.38,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:09,07/07/2020 14:57:09,1594133829.00,1.11,0.64,1.75,240,419.63,174.41,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:10,07/07/2020 14:57:10,1594133830.00,1.81,0.66,2.48,240,594.05,-17.21,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:12,07/07/2020 14:57:12,1594133832.00,1.74,0.66,2.40,240,576.84,-7.95,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:13,07/07/2020 14:57:13,1594133833.00,1.72,0.65,2.37,240,568.88,3.89,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:14,07/07/2020 14:57:14,1594133834.00,1.73,0.66,2.39,240,572.78,1.90,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:16,07/07/2020 14:57:16,1594133836.00,1.74,0.65,2.39,240,574.68,-4.00,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:17,07/07/2020 14:57:17,1594133837.00,1.73,0.65,2.38,240,570.68,1.71,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:18,07/07/2020 14:57:18,1594133838.00,1.73,0.65,2.38,240,572.39,1.55,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:20,07/07/2020 14:57:20,1594133840.00,1.73,0.66,2.39,240,573.95,-85.95,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:21,07/07/2020 14:57:21,1594133841.00,1.38,0.65,2.03,240,487.99,-117.32,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:22,07/07/2020 14:57:22,1594133842.00,0.89,0.65,1.54,240,370.67,3.18,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:24,07/07/2020 14:57:24,1594133844.00,0.90,0.66,1.56,240,373.85,76.37,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:25,07/07/2020 14:57:25,1594133845.00,1.22,0.65,1.88,240,450.22,129.43,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:26,07/07/2020 14:57:26,1594133846.00,1.76,0.66,2.42,240,579.64,-15.71,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:27,07/07/2020 14:57:27,1594133847.00,1.69,0.66,2.35,240,563.93,-9.63,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:29,07/07/2020 14:57:29,1594133849.00,1.66,0.65,2.31,240,554.30,11.14,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:30,07/07/2020 14:57:30,1594133850.00,1.70,0.66,2.36,240,565.44,-4.97,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:31,07/07/2020 14:57:31,1594133851.00,1.69,0.65,2.34,240,560.47,-1.92,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:33,07/07/2020 14:57:33,1594133853.00,1.67,0.66,2.33,240,558.54,3.55,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:34,07/07/2020 14:57:34,1594133854.00,1.68,0.66,2.34,240,562.10,-0.88,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:35,07/07/2020 14:57:35,1594133855.00,1.70,0.64,2.34,240,561.21,-104.18,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:37,07/07/2020 14:57:37,1594133857.00,1.25,0.66,1.90,240,457.03,-80.13,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:38,07/07/2020 14:57:38,1594133858.00,0.91,0.66,1.57,240,376.90,-6.78,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:39,07/07/2020 14:57:39,1594133859.00,0.90,0.64,1.54,240,370.11,106.71,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:41,07/07/2020 14:57:41,1594133861.00,1.34,0.65,1.99,240,476.82,122.04,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:42,07/07/2020 14:57:42,1594133862.00,1.83,0.67,2.50,240,598.86,-23.13,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:43,07/07/2020 14:57:43,1594133863.00,1.75,0.65,2.40,240,575.73,-8.67,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:45,07/07/2020 14:57:45,1594133865.00,1.72,0.65,2.36,240,567.05,4.83,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:46,07/07/2020 14:57:46,1594133866.00,1.73,0.66,2.38,240,571.89,-2.00,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:47,07/07/2020 14:57:47,1594133867.00,1.72,0.65,2.37,240,569.89,2.27,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:48,07/07/2020 14:57:48,1594133868.00,1.73,0.65,2.38,240,572.16,-4.60,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:50,07/07/2020 14:57:50,1594133870.00,1.71,0.65,2.36,240,567.56,9.27,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:51,07/07/2020 14:57:51,1594133871.00,1.75,0.65,2.40,240,576.83,-141.15,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:52,07/07/2020 14:57:52,1594133872.00,1.16,0.65,1.82,240,435.68,-64.57,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:54,07/07/2020 14:57:54,1594133874.00,0.90,0.65,1.55,240,371.11,2.54,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:55,07/07/2020 14:57:55,1594133875.00,0.90,0.66,1.56,240,373.65,140.19,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:56,07/07/2020 14:57:56,1594133876.00,1.48,0.66,2.14,240,513.85,67.40,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:58,07/07/2020 14:57:58,1594133878.00,1.76,0.66,2.42,240,581.25,-16.55,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:57:59,07/07/2020 14:57:59,1594133879.00,1.69,0.66,2.35,240,564.70,-4.80,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:00,07/07/2020 14:58:00,1594133880.00,1.67,0.67,2.33,240,559.90,4.19,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:02,07/07/2020 14:58:02,1594133882.00,1.69,0.66,2.35,240,564.08,0.04,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:03,07/07/2020 14:58:03,1594133883.00,1.70,0.65,2.35,240,564.13,-4.32,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:04,07/07/2020 14:58:04,1594133884.00,1.67,0.66,2.33,240,559.80,5.84,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:06,07/07/2020 14:58:06,1594133886.00,1.70,0.66,2.36,240,565.64,4.37,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:07,07/07/2020 14:58:07,1594133887.00,1.71,0.66,2.38,240,570.01,-173.36,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:08,07/07/2020 14:58:08,1594133888.00,1.00,0.65,1.65,240,396.66,-23.42,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:09,07/07/2020 14:58:09,1594133889.00,0.90,0.66,1.56,240,373.24,3.31,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:11,07/07/2020 14:58:11,1594133891.00,0.91,0.66,1.57,240,376.56,172.36,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:12,07/07/2020 14:58:12,1594133892.00,1.65,0.64,2.29,240,548.92,29.33,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:13,07/07/2020 14:58:13,1594133893.00,1.76,0.65,2.41,240,578.25,-1.92,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:15,07/07/2020 14:58:15,1594133895.00,1.74,0.66,2.40,240,576.33,1.00,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:16,07/07/2020 14:58:16,1594133896.00,1.74,0.66,2.41,240,577.33,-12.54,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:17,07/07/2020 14:58:17,1594133897.00,1.71,0.64,2.35,240,564.79,12.31,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:19,07/07/2020 14:58:19,1594133899.00,1.74,0.67,2.40,240,577.10,-4.17,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:20,07/07/2020 14:58:20,1594133900.00,1.74,0.65,2.39,240,572.93,-1.83,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:21,07/07/2020 14:58:21,1594133901.00,1.72,0.65,2.38,240,571.10,4.66,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:23,07/07/2020 14:58:23,1594133903.00,1.74,0.66,2.40,240,575.76,-200.87,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:24,07/07/2020 14:58:24,1594133904.00,0.91,0.66,1.56,240,374.90,-0.66,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:25,07/07/2020 14:58:25,1594133905.00,0.90,0.66,1.56,240,374.24,10.39,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:27,07/07/2020 14:58:27,1594133907.00,0.96,0.64,1.60,240,384.63,199.67,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:28,07/07/2020 14:58:28,1594133908.00,1.78,0.66,2.43,240,584.29,-22.33,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:29,07/07/2020 14:58:29,1594133909.00,1.69,0.65,2.34,240,561.96,-4.02,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:30,07/07/2020 14:58:30,1594133910.00,1.68,0.65,2.32,240,557.94,2.90,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:32,07/07/2020 14:58:32,1594133912.00,1.69,0.65,2.34,240,560.84,2.73,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:33,07/07/2020 14:58:33,1594133913.00,1.69,0.66,2.35,240,563.57,-2.42,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:34,07/07/2020 14:58:34,1594133914.00,1.68,0.65,2.34,240,561.15,2.65,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:36,07/07/2020 14:58:36,1594133916.00,1.70,0.65,2.35,240,563.80,-0.30,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:37,07/07/2020 14:58:37,1594133917.00,1.69,0.66,2.35,240,563.50,-43.99,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:38,07/07/2020 14:58:38,1594133918.00,1.50,0.66,2.16,240,519.51,-147.15,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:40,07/07/2020 14:58:40,1594133920.00,0.91,0.65,1.55,240,372.36,3.43,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:41,07/07/2020 14:58:41,1594133921.00,0.90,0.66,1.57,240,375.80,37.76,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:42,07/07/2020 14:58:42,1594133922.00,1.07,0.66,1.72,240,413.55,188.11,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:44,07/07/2020 14:58:44,1594133924.00,1.86,0.65,2.51,240,601.66,-26.08,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:45,07/07/2020 14:58:45,1594133925.00,1.75,0.65,2.40,240,575.59,-3.24,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:46,07/07/2020 14:58:46,1594133926.00,1.73,0.66,2.38,240,572.34,-2.82,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:48,07/07/2020 14:58:48,1594133928.00,1.72,0.66,2.37,240,569.52,1.79,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:49,07/07/2020 14:58:49,1594133929.00,1.73,0.65,2.38,240,571.31,2.91,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:50,07/07/2020 14:58:50,1594133930.00,1.73,0.66,2.39,240,574.22,1.47,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:51,07/07/2020 14:58:51,1594133931.00,1.74,0.65,2.40,240,575.69,-7.71,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:53,07/07/2020 14:58:53,1594133933.00,1.72,0.65,2.37,240,567.99,-73.63,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:54,07/07/2020 14:58:54,1594133934.00,1.40,0.66,2.06,240,494.36,-119.30,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:55,07/07/2020 14:58:55,1594133935.00,0.89,0.67,1.56,240,375.06,-6.85,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:57,07/07/2020 14:58:57,1594133937.00,0.90,0.64,1.53,240,368.21,79.10,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:58,07/07/2020 14:58:58,1594133938.00,1.20,0.66,1.86,240,447.31,134.75,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:58:59,07/07/2020 14:58:59,1594133939.00,1.77,0.66,2.43,240,582.06,-31.65,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:01,07/07/2020 14:59:01,1594133941.00,1.64,0.65,2.29,240,550.40,3.36,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:02,07/07/2020 14:59:02,1594133942.00,1.66,0.64,2.31,240,553.76,1.17,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:03,07/07/2020 14:59:03,1594133943.00,1.65,0.66,2.31,240,554.93,2.12,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:05,07/07/2020 14:59:05,1594133945.00,1.66,0.66,2.32,240,557.05,-13.02,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:06,07/07/2020 14:59:06,1594133946.00,1.61,0.65,2.27,240,544.03,3.97,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:07,07/07/2020 14:59:07,1594133947.00,1.63,0.66,2.28,240,548.00,-0.84,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:09,07/07/2020 14:59:09,1594133949.00,1.63,0.65,2.28,240,547.15,-130.83,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:10,07/07/2020 14:59:10,1594133950.00,1.09,0.65,1.73,240,416.33,-87.91,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:11,07/07/2020 14:59:11,1594133951.00,0.72,0.65,1.37,240,328.42,2.42,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:12,07/07/2020 14:59:12,1594133952.00,0.73,0.65,1.38,240,330.84,99.55,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:14,07/07/2020 14:59:14,1594133954.00,1.13,0.66,1.79,240,430.40,148.84,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:15,07/07/2020 14:59:15,1594133955.00,1.77,0.65,2.41,240,579.23,-26.91,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:16,07/07/2020 14:59:16,1594133956.00,1.65,0.65,2.30,240,552.32,2.44,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:18,07/07/2020 14:59:18,1594133958.00,1.66,0.65,2.31,240,554.77,0.78,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:19,07/07/2020 14:59:19,1594133959.00,1.67,0.64,2.31,240,555.55,1.34,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:20,07/07/2020 14:59:20,1594133960.00,1.68,0.65,2.32,240,556.89,-5.02,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:22,07/07/2020 14:59:22,1594133962.00,1.65,0.65,2.30,240,551.87,7.78,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:23,07/07/2020 14:59:23,1594133963.00,1.67,0.66,2.33,240,559.66,-3.01,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:24,07/07/2020 14:59:24,1594133964.00,1.68,0.64,2.32,240,556.64,-132.61,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:26,07/07/2020 14:59:26,1594133966.00,1.10,0.66,1.77,240,424.03,-89.06,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:27,07/07/2020 14:59:27,1594133967.00,0.73,0.66,1.40,240,334.97,-3.38,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:28,07/07/2020 14:59:28,1594133968.00,0.72,0.66,1.38,240,331.59,123.83,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:30,07/07/2020 14:59:30,1594133970.00,1.24,0.66,1.90,240,455.42,114.98,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:31,07/07/2020 14:59:31,1594133971.00,1.72,0.66,2.38,240,570.40,-27.66,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:32,07/07/2020 14:59:32,1594133972.00,1.62,0.65,2.26,240,542.74,-2.33,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:33,07/07/2020 14:59:33,1594133973.00,1.60,0.65,2.25,240,540.41,5.31,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:35,07/07/2020 14:59:35,1594133975.00,1.62,0.65,2.27,240,545.73,7.49,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:36,07/07/2020 14:59:36,1594133976.00,1.65,0.66,2.31,240,553.22,-18.23,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:37,07/07/2020 14:59:37,1594133977.00,1.58,0.64,2.23,240,534.99,9.95,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:39,07/07/2020 14:59:39,1594133979.00,1.62,0.66,2.27,240,544.94,2.67,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:40,07/07/2020 14:59:40,1594133980.00,1.62,0.66,2.28,240,547.61,-159.70,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:41,07/07/2020 14:59:41,1594133981.00,0.97,0.65,1.62,240,387.90,-56.89,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:43,07/07/2020 14:59:43,1594133983.00,0.73,0.65,1.38,240,331.02,1.61,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:44,07/07/2020 14:59:44,1594133984.00,0.73,0.65,1.39,240,332.62,152.33,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:45,07/07/2020 14:59:45,1594133985.00,1.37,0.65,2.02,240,484.95,96.94,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:47,07/07/2020 14:59:47,1594133987.00,1.78,0.65,2.42,240,581.89,-19.71,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:48,07/07/2020 14:59:48,1594133988.00,1.68,0.66,2.34,240,562.18,-2.14,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:49,07/07/2020 14:59:49,1594133989.00,1.68,0.65,2.33,240,560.04,-11.25,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:50,07/07/2020 14:59:50,1594133990.00,1.64,0.64,2.29,240,548.80,6.29,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:52,07/07/2020 14:59:52,1594133992.00,1.67,0.64,2.31,240,555.09,4.81,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:53,07/07/2020 14:59:53,1594133993.00,1.67,0.66,2.33,240,559.90,-9.35,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
07/07/2020,14:59:54,07/07/2020 14:59:54,1594133994.00,1.65,0.64,2.29,240,550.54,6.64,Washing machine- Electrolux ultimate care 500-7.5kg-EWF7525EQWA
