Meter,Date,Time,,Timestamp,Aggregated Current,Voltage,Aggregated Power,Delta,Appliances ,Mode
,02/07/2020,17:19:53,07/02/2020 17:19:53,1581095993,2.39,240,574.25,-22.25,,
,02/07/2020,17:19:55,07/02/2020 17:19:55,1581095995,2.30,240,551.99,8.73,,
,02/07/2020,17:19:56,07/02/2020 17:19:56,1581095996,2.34,240,560.73,-6.16,,
,02/07/2020,17:19:57,07/02/2020 17:19:57,1581095997,2.31,240,554.57,12.41,,
,02/07/2020,17:19:58,07/02/2020 17:19:58,1581095998,2.36,240,566.97,-18.85,,
,02/07/2020,17:19:59,07/02/2020 17:19:59,1581095999,2.28,240,548.13,9.64,,
,02/07/2020,17:20:01,07/02/2020 17:20:01,1581096001,2.32,240,557.77,0.54,,
,02/07/2020,17:20:02,07/02/2020 17:20:02,1581096002,2.33,240,558.31,4.72,,
,02/07/2020,17:20:03,07/02/2020 17:20:03,1581096003,2.35,240,563.03,-10.94,,
,02/07/2020,17:20:04,07/02/2020 17:20:04,1581096004,2.30,240,552.08,8.51,,
,02/07/2020,17:20:05,07/02/2020 17:20:05,1581096005,2.34,240,560.59,2.35,,
,02/07/2020,17:20:07,07/02/2020 17:20:07,1581096007,2.35,240,562.95,2.82,,
,02/07/2020,17:20:08,07/02/2020 17:20:08,1581096008,2.36,240,565.76,-7.84,,
,02/07/2020,17:20:09,07/02/2020 17:20:09,1581096009,2.32,240,557.92,-3.23,,
,02/07/2020,17:20:10,07/02/2020 17:20:10,1581096010,2.31,240,554.69,851.19,,
,02/07/2020,17:20:11,07/02/2020 17:20:11,1581096011,5.86,240,1405.88,208.44,Toaster ON,N/A
,02/07/2020,17:20:13,07/02/2020 17:20:13,1581096013,6.73,240,1614.32,-18.18,,
,02/07/2020,17:20:14,07/02/2020 17:20:14,1581096014,6.65,240,1596.14,-7.68,,
,02/07/2020,17:20:15,07/02/2020 17:20:15,1581096015,6.62,240,1588.46,14.62,,
,02/07/2020,17:20:16,07/02/2020 17:20:16,1581096016,6.68,240,1603.08,-6.92,,
,02/07/2020,17:20:17,07/02/2020 17:20:17,1581096017,6.65,240,1596.16,-4.81,,
,02/07/2020,17:20:19,07/02/2020 17:20:19,1581096019,6.63,240,1591.35,-9.38,,
,02/07/2020,17:20:20,07/02/2020 17:20:20,1581096020,6.59,240,1581.96,11.03,,
,02/07/2020,17:20:21,07/02/2020 17:20:21,1581096021,6.64,240,1592.99,-1.69,,
,02/07/2020,17:20:22,07/02/2020 17:20:22,1581096022,6.63,240,1591.31,1.66,,
,02/07/2020,17:20:23,07/02/2020 17:20:23,1581096023,6.64,240,1592.96,-17.74,,
,02/07/2020,17:20:25,07/02/2020 17:20:25,1581096025,6.56,240,1575.22,18.24,,
,02/07/2020,17:20:26,07/02/2020 17:20:26,1581096026,6.64,240,1593.46,-6.37,,
,02/07/2020,17:20:27,07/02/2020 17:20:27,1581096027,6.61,240,1587.09,0.55,,
,02/07/2020,17:20:28,07/02/2020 17:20:28,1581096028,6.62,240,1587.65,-8.86,,
,02/07/2020,17:20:29,07/02/2020 17:20:29,1581096029,6.58,240,1578.78,11.11,,
,02/07/2020,17:20:31,07/02/2020 17:20:31,1581096031,6.62,240,1589.90,7.41,,
,02/07/2020,17:20:32,07/02/2020 17:20:32,1581096032,6.66,240,1597.31,-7.18,,
,02/07/2020,17:20:33,07/02/2020 17:20:33,1581096033,6.63,240,1590.13,-15.23,,
,02/07/2020,17:20:34,07/02/2020 17:20:34,1581096034,6.56,240,1574.89,13.68,,
,02/07/2020,17:20:35,07/02/2020 17:20:35,1581096035,6.62,240,1588.57,5.11,,
,02/07/2020,17:20:36,07/02/2020 17:20:36,1581096036,6.64,240,1593.68,-6.27,,
,02/07/2020,17:20:38,07/02/2020 17:20:38,1581096038,6.61,240,1587.42,-10.35,,
,02/07/2020,17:20:39,07/02/2020 17:20:39,1581096039,6.57,240,1577.07,10.00,,
,02/07/2020,17:20:40,07/02/2020 17:20:40,1581096040,6.61,240,1587.07,6.92,,
,02/07/2020,17:20:41,07/02/2020 17:20:41,1581096041,6.64,240,1593.99,-11.11,,
,02/07/2020,17:20:42,07/02/2020 17:20:42,1581096042,6.60,240,1582.88,-0.62,,
,02/07/2020,17:20:44,07/02/2020 17:20:44,1581096044,6.59,240,1582.26,4.99,,
,02/07/2020,17:20:45,07/02/2020 17:20:45,1581096045,6.61,240,1587.25,0.45,,
,02/07/2020,17:20:46,07/02/2020 17:20:46,1581096046,6.62,240,1587.70,-13.38,,
,02/07/2020,17:20:47,07/02/2020 17:20:47,1581096047,6.56,240,1574.32,8.91,,
,02/07/2020,17:20:49,07/02/2020 17:20:49,1581096049,6.60,240,1583.23,2.51,,
,02/07/2020,17:20:50,07/02/2020 17:20:50,1581096050,6.61,240,1585.74,1.63,,
,02/07/2020,17:20:51,07/02/2020 17:20:51,1581096051,6.61,240,1587.37,-22.21,,
,02/07/2020,17:20:52,07/02/2020 17:20:52,1581096052,6.52,240,1565.15,29.12,,
,02/07/2020,17:20:53,07/02/2020 17:20:53,1581096053,6.64,240,1594.28,-2.59,,
,02/07/2020,17:20:54,07/02/2020 17:20:54,1581096054,6.63,240,1591.69,-5.12,,
,02/07/2020,17:20:56,07/02/2020 17:20:56,1581096056,6.61,240,1586.57,-20.69,,
,02/07/2020,17:20:57,07/02/2020 17:20:57,1581096057,6.52,240,1565.88,33.44,,
,02/07/2020,17:20:58,07/02/2020 17:20:58,1581096058,6.66,240,1599.31,-8.70,,
,02/07/2020,17:20:59,07/02/2020 17:20:59,1581096059,6.63,240,1590.61,-4.97,,
,02/07/2020,17:21:00,07/02/2020 17:21:00,1581096060,6.61,240,1585.64,-16.99,,
,02/07/2020,17:21:02,07/02/2020 17:21:02,1581096062,6.54,240,1568.64,19.74,,
,02/07/2020,17:21:03,07/02/2020 17:21:03,1581096063,6.62,240,1588.39,2.78,,
,02/07/2020,17:21:04,07/02/2020 17:21:04,1581096064,6.63,240,1591.16,-11.82,,
,02/07/2020,17:21:05,07/02/2020 17:21:05,1581096065,6.58,240,1579.35,-1.22,,
,02/07/2020,17:21:06,07/02/2020 17:21:06,1581096066,6.58,240,1578.13,13.63,,
,02/07/2020,17:21:08,07/02/2020 17:21:08,1581096068,6.63,240,1591.76,-6.27,,
,02/07/2020,17:21:09,07/02/2020 17:21:09,1581096069,6.61,240,1585.49,-13.27,,
,02/07/2020,17:21:10,07/02/2020 17:21:10,1581096070,6.55,240,1572.22,17.71,,
,02/07/2020,17:21:11,07/02/2020 17:21:11,1581096071,6.62,240,1589.93,-5.37,,
,02/07/2020,17:21:12,07/02/2020 17:21:12,1581096072,6.60,240,1584.56,2.06,,
,02/07/2020,17:21:14,07/02/2020 17:21:14,1581096074,6.61,240,1586.62,-829.89,,
,02/07/2020,17:21:15,07/02/2020 17:21:15,1581096075,3.15,240,756.73,-199.44,Toaster OFF,N/A
,02/07/2020,17:21:16,07/02/2020 17:21:16,1581096076,2.32,240,557.28,-2.12,,
,02/07/2020,17:21:17,07/02/2020 17:21:17,1581096077,2.31,240,555.16,14.43,,
,02/07/2020,17:21:18,07/02/2020 17:21:18,1581096078,2.37,240,569.59,-19.04,,
,02/07/2020,17:21:20,07/02/2020 17:21:20,1581096080,2.29,240,550.55,4.31,,
,02/07/2020,17:21:21,07/02/2020 17:21:21,1581096081,2.31,240,554.86,1.53,,
,02/07/2020,17:21:22,07/02/2020 17:21:22,1581096082,2.32,240,556.40,10.98,,
,02/07/2020,17:21:23,07/02/2020 17:21:23,1581096083,2.36,240,567.38,-14.09,,
,02/07/2020,17:21:24,07/02/2020 17:21:24,1581096084,2.31,240,553.29,2.82,,
,02/07/2020,17:21:26,07/02/2020 17:21:26,1581096086,2.32,240,556.11,3.91,,
,02/07/2020,17:21:27,07/02/2020 17:21:27,1581096087,2.33,240,560.01,9.18,,
,02/07/2020,17:21:28,07/02/2020 17:21:28,1581096088,2.37,240,569.20,-14.92,,
,02/07/2020,17:21:29,07/02/2020 17:21:29,1581096089,2.31,240,554.27,-1.56,,
,02/07/2020,17:21:30,07/02/2020 17:21:30,1581096090,2.30,240,552.71,5.35,,
,02/07/2020,17:21:32,07/02/2020 17:21:32,1581096092,2.33,240,558.06,1.11,,
,02/07/2020,17:21:33,07/02/2020 17:21:33,1581096093,2.33,240,559.17,-2.55,,
,02/07/2020,17:21:34,07/02/2020 17:21:34,1581096094,2.32,240,556.63,-7.18,,
,02/07/2020,17:21:35,07/02/2020 17:21:35,1581096095,2.29,240,549.44,11.33,,
,02/07/2020,17:21:36,07/02/2020 17:21:36,1581096096,2.34,240,560.77,0.80,,
,02/07/2020,17:21:38,07/02/2020 17:21:38,1581096098,2.34,240,561.58,0.75,,
,02/07/2020,17:21:39,07/02/2020 17:21:39,1581096099,2.34,240,562.33,-13.97,,
,02/07/2020,17:21:40,07/02/2020 17:21:40,1581096100,2.28,240,548.35,9.77,,
,02/07/2020,17:21:41,07/02/2020 17:21:41,1581096101,2.33,240,558.12,3.88,,
,02/07/2020,17:21:42,07/02/2020 17:21:42,1581096102,2.34,240,562.01,9.41,,
,02/07/2020,17:21:44,07/02/2020 17:21:44,1581096104,2.38,240,571.42,-21.06,,
,02/07/2020,17:21:45,07/02/2020 17:21:45,1581096105,2.29,240,550.35,6.77,,
,02/07/2020,17:21:46,07/02/2020 17:21:46,1581096106,2.32,240,557.12,-2.11,,
,02/07/2020,17:21:47,07/02/2020 17:21:47,1581096107,2.31,240,555.01,17.95,,
,02/07/2020,17:21:48,07/02/2020 17:21:48,1581096108,2.39,240,572.96,-20.26,,
,02/07/2020,17:21:49,07/02/2020 17:21:49,1581096109,2.30,240,552.70,6.02,,
,02/07/2020,17:21:51,07/02/2020 17:21:51,1581096111,2.33,240,558.72,-3.36,,
,02/07/2020,17:21:52,07/02/2020 17:21:52,1581096112,2.31,240,555.35,14.25,,
,02/07/2020,17:21:53,07/02/2020 17:21:53,1581096113,2.37,240,569.60,530.77,,
,02/07/2020,17:21:54,07/02/2020 17:21:54,1581096114,4.58,240,1100.37,386.02,Iron ON,N/A
,02/07/2020,17:21:55,07/02/2020 17:21:55,1581096115,6.19,240,1486.38,-3.00,,
,02/07/2020,17:21:57,07/02/2020 17:21:57,1581096117,6.18,240,1483.38,-7.93,,
,02/07/2020,17:21:58,07/02/2020 17:21:58,1581096118,6.15,240,1475.45,-4.33,,
,02/07/2020,17:21:59,07/02/2020 17:21:59,1581096119,6.13,240,1471.12,12.89,,
,02/07/2020,17:22:00,07/02/2020 17:22:00,1581096120,6.18,240,1484.01,0.45,,
,02/07/2020,17:22:02,07/02/2020 17:22:02,1581096122,6.19,240,1484.46,-16.70,,
,02/07/2020,17:22:03,07/02/2020 17:22:03,1581096123,6.12,240,1467.76,2.83,,
,02/07/2020,17:22:04,07/02/2020 17:22:04,1581096124,6.13,240,1470.59,9.76,,
,02/07/2020,17:22:05,07/02/2020 17:22:05,1581096125,6.17,240,1480.35,1.82,,
,02/07/2020,17:22:06,07/02/2020 17:22:06,1581096126,6.18,240,1482.16,-10.67,,
,02/07/2020,17:22:07,07/02/2020 17:22:07,1581096127,6.13,240,1471.49,1.04,,
,02/07/2020,17:22:09,07/02/2020 17:22:09,1581096129,6.14,240,1472.53,7.90,,
,02/07/2020,17:22:10,07/02/2020 17:22:10,1581096130,6.17,240,1480.43,3.81,,
,02/07/2020,17:22:11,07/02/2020 17:22:11,1581096131,6.18,240,1484.25,-16.26,,
,02/07/2020,17:22:12,07/02/2020 17:22:12,1581096132,6.12,240,1467.99,7.11,,
,02/07/2020,17:22:13,07/02/2020 17:22:13,1581096133,6.15,240,1475.10,3.75,,
,02/07/2020,17:22:15,07/02/2020 17:22:15,1581096135,6.16,240,1478.85,2.53,,
,02/07/2020,17:22:16,07/02/2020 17:22:16,1581096136,6.17,240,1481.38,-17.08,,
,02/07/2020,17:22:17,07/02/2020 17:22:17,1581096137,6.10,240,1464.30,13.08,,
,02/07/2020,17:22:18,07/02/2020 17:22:18,1581096138,6.16,240,1477.37,-0.89,,
,02/07/2020,17:22:19,07/02/2020 17:22:19,1581096139,6.15,240,1476.49,1.27,,
,02/07/2020,17:22:21,07/02/2020 17:22:21,1581096141,6.16,240,1477.76,-7.69,,
,02/07/2020,17:22:22,07/02/2020 17:22:22,1581096142,6.13,240,1470.07,1.37,,
,02/07/2020,17:22:23,07/02/2020 17:22:23,1581096143,6.13,240,1471.43,1.89,,
,02/07/2020,17:22:24,07/02/2020 17:22:24,1581096144,6.14,240,1473.33,7.52,,
,02/07/2020,17:22:25,07/02/2020 17:22:25,1581096145,6.17,240,1480.84,-9.28,,
,02/07/2020,17:22:27,07/02/2020 17:22:27,1581096147,6.13,240,1471.56,-6.65,,
,02/07/2020,17:22:28,07/02/2020 17:22:28,1581096148,6.10,240,1464.92,9.93,,
,02/07/2020,17:22:29,07/02/2020 17:22:29,1581096149,6.15,240,1474.85,0.44,,
,02/07/2020,17:22:30,07/02/2020 17:22:30,1581096150,6.15,240,1475.29,-13.53,,
,02/07/2020,17:22:31,07/02/2020 17:22:31,1581096151,6.09,240,1461.76,0.81,,
,02/07/2020,17:22:32,07/02/2020 17:22:32,1581096152,6.09,240,1462.57,14.84,,
,02/07/2020,17:22:34,07/02/2020 17:22:34,1581096154,6.16,240,1477.41,-4.59,,
,02/07/2020,17:22:35,07/02/2020 17:22:35,1581096155,6.14,240,1472.81,-12.39,,
,02/07/2020,17:22:36,07/02/2020 17:22:36,1581096156,6.09,240,1460.43,-11.40,,
,02/07/2020,17:22:37,07/02/2020 17:22:37,1581096157,6.04,240,1449.02,29.17,,
,02/07/2020,17:22:38,07/02/2020 17:22:38,1581096158,6.16,240,1478.20,-6.13,,
,02/07/2020,17:22:40,07/02/2020 17:22:40,1581096160,6.13,240,1472.07,-8.73,,
,02/07/2020,17:22:41,07/02/2020 17:22:41,1581096161,6.10,240,1463.34,-20.74,,
,02/07/2020,17:22:42,07/02/2020 17:22:42,1581096162,6.01,240,1442.60,33.74,,
,02/07/2020,17:22:43,07/02/2020 17:22:43,1581096163,6.15,240,1476.35,-6.34,,
,02/07/2020,17:22:45,07/02/2020 17:22:45,1581096165,6.13,240,1470.01,-1.00,,
,02/07/2020,17:22:46,07/02/2020 17:22:46,1581096166,6.12,240,1469.01,-25.04,,
,02/07/2020,17:22:47,07/02/2020 17:22:47,1581096167,6.02,240,1443.97,17.26,,
,02/07/2020,17:22:48,07/02/2020 17:22:48,1581096168,6.09,240,1461.23,8.29,,
,02/07/2020,17:22:49,07/02/2020 17:22:49,1581096169,6.12,240,1469.53,2.19,,
,02/07/2020,17:22:50,07/02/2020 17:22:50,1581096170,6.13,240,1471.71,-16.36,,
,02/07/2020,17:22:52,07/02/2020 17:22:52,1581096172,6.06,240,1455.35,-173.78,,
,02/07/2020,17:22:53,07/02/2020 17:22:53,1581096173,5.34,240,1281.57,-727.88,,
,02/07/2020,17:22:54,07/02/2020 17:22:54,1581096174,2.31,240,553.68,5.55,Iron OFF,N/A
,02/07/2020,17:22:55,07/02/2020 17:22:55,1581096175,2.33,240,559.23,-2.78,,
,02/07/2020,17:22:57,07/02/2020 17:22:57,1581096177,2.32,240,556.45,-3.70,,
,02/07/2020,17:22:58,07/02/2020 17:22:58,1581096178,2.30,240,552.75,2.89,,
,02/07/2020,17:22:59,07/02/2020 17:22:59,1581096179,2.32,240,555.64,4.99,,
,02/07/2020,17:23:00,07/02/2020 17:23:00,1581096180,2.34,240,560.63,-2.71,,
,02/07/2020,17:23:01,07/02/2020 17:23:01,1581096181,2.32,240,557.92,-1.09,,
,02/07/2020,17:23:02,07/02/2020 17:23:02,1581096182,2.32,240,556.83,2.71,,
,02/07/2020,17:23:04,07/02/2020 17:23:04,1581096184,2.33,240,559.54,-5.46,,
,02/07/2020,17:23:05,07/02/2020 17:23:05,1581096185,2.31,240,554.07,1.75,,
,02/07/2020,17:23:06,07/02/2020 17:23:06,1581096186,2.32,240,555.82,-1.99,,
,02/07/2020,17:23:07,07/02/2020 17:23:07,1581096187,2.31,240,553.83,9.22,,
,02/07/2020,17:23:08,07/02/2020 17:23:08,1581096188,2.35,240,563.05,-12.04,,
,02/07/2020,17:23:10,07/02/2020 17:23:10,1581096190,2.30,240,551.01,6.61,,
,02/07/2020,17:23:11,07/02/2020 17:23:11,1581096191,2.32,240,557.62,-6.72,,
,02/07/2020,17:23:12,07/02/2020 17:23:12,1581096192,2.30,240,550.90,23.26,,
,02/07/2020,17:23:13,07/02/2020 17:23:13,1581096193,2.39,240,574.15,-22.82,,
,02/07/2020,17:23:14,07/02/2020 17:23:14,1581096194,2.30,240,551.33,-1.00,,
,02/07/2020,17:23:16,07/02/2020 17:23:16,1581096196,2.29,240,550.33,4.38,,
,02/07/2020,17:23:17,07/02/2020 17:23:17,1581096197,2.31,240,554.71,22.79,,
,02/07/2020,17:23:18,07/02/2020 17:23:18,1581096198,2.41,240,577.50,-20.03,,
,02/07/2020,17:23:19,07/02/2020 17:23:19,1581096199,2.32,240,557.48,-7.81,,
,02/07/2020,17:23:20,07/02/2020 17:23:20,1581096200,2.29,240,549.67,2.82,,
,02/07/2020,17:23:22,07/02/2020 17:23:22,1581096202,2.30,240,552.49,17.88,,
,02/07/2020,17:23:23,07/02/2020 17:23:23,1581096203,2.38,240,570.37,-10.08,,
,02/07/2020,17:23:24,07/02/2020 17:23:24,1581096204,2.33,240,560.28,-12.10,,
,02/07/2020,17:23:25,07/02/2020 17:23:25,1581096205,2.28,240,548.18,-1.93,,
,02/07/2020,17:23:26,07/02/2020 17:23:26,1581096206,2.28,240,546.25,11.90,,
,02/07/2020,17:23:27,07/02/2020 17:23:27,1581096207,2.33,240,558.15,6.97,,
,02/07/2020,17:23:29,07/02/2020 17:23:29,1581096209,2.35,240,565.12,-5.15,,
,02/07/2020,17:23:30,07/02/2020 17:23:30,1581096210,2.33,240,559.97,-12.52,,
,02/07/2020,17:23:31,07/02/2020 17:23:31,1581096211,2.28,240,547.45,-2.54,,
,02/07/2020,17:23:32,07/02/2020 17:23:32,1581096212,2.27,240,544.91,19.16,,
,02/07/2020,17:23:34,07/02/2020 17:23:34,1581096214,2.35,240,564.07,-4.45,,
,02/07/2020,17:23:35,07/02/2020 17:23:35,1581096215,2.33,240,559.61,-1.93,,
,02/07/2020,17:23:36,07/02/2020 17:23:36,1581096216,2.32,240,557.68,-18.79,,
,02/07/2020,17:23:37,07/02/2020 17:23:37,1581096217,2.25,240,538.90,21.69,,
,02/07/2020,17:23:38,07/02/2020 17:23:38,1581096218,2.34,240,560.58,-2.13,,
,02/07/2020,17:23:39,07/02/2020 17:23:39,1581096219,2.33,240,558.45,3.08,,
,02/07/2020,17:23:41,07/02/2020 17:23:41,1581096221,2.34,240,561.53,-8.96,,
,02/07/2020,17:23:42,07/02/2020 17:23:42,1581096222,2.30,240,552.57,12.34,,
,02/07/2020,17:23:43,07/02/2020 17:23:43,1581096223,2.35,240,564.91,-13.12,,
,02/07/2020,17:23:44,07/02/2020 17:23:44,1581096224,2.30,240,551.79,2.04,,
,02/07/2020,17:23:45,07/02/2020 17:23:45,1581096225,2.31,240,553.82,1.61,,
,02/07/2020,17:23:47,07/02/2020 17:23:47,1581096227,2.31,240,555.44,16.44,,
,02/07/2020,17:23:48,07/02/2020 17:23:48,1581096228,2.38,240,571.88,-19.34,,
,02/07/2020,17:23:49,07/02/2020 17:23:49,1581096229,2.30,240,552.54,-4.15,,
,02/07/2020,17:23:50,07/02/2020 17:23:50,1581096230,2.28,240,548.39,5.78,,
,02/07/2020,17:23:51,07/02/2020 17:23:51,1581096231,2.31,240,554.16,12.06,,
,02/07/2020,17:23:53,07/02/2020 17:23:53,1581096233,2.36,240,566.22,-2.76,,
,02/07/2020,17:23:54,07/02/2020 17:23:54,1581096234,2.35,240,563.46,-15.02,,
,02/07/2020,17:23:55,07/02/2020 17:23:55,1581096235,2.29,240,548.44,-32.52,TV OFF,N/A
,02/07/2020,17:23:56,07/02/2020 17:23:56,1581096236,2.15,240,515.92,3.19,,
,02/07/2020,17:23:57,07/02/2020 17:23:57,1581096237,2.16,240,519.11,7.88,,
,02/07/2020,17:23:59,07/02/2020 17:23:59,1581096239,2.20,240,526.99,-6.03,,
,02/07/2020,17:24:00,07/02/2020 17:24:00,1581096240,2.17,240,520.95,-11.35,,
,02/07/2020,17:24:01,07/02/2020 17:24:01,1581096241,2.12,240,509.60,-3.24,,
,02/07/2020,17:24:02,07/02/2020 17:24:02,1581096242,2.11,240,506.37,21.46,,
,02/07/2020,17:24:03,07/02/2020 17:24:03,1581096243,2.20,240,527.83,-8.16,,
,02/07/2020,17:24:05,07/02/2020 17:24:05,1581096245,2.17,240,519.67,-0.38,,
,02/07/2020,17:24:06,07/02/2020 17:24:06,1581096246,2.16,240,519.29,-18.54,,
,02/07/2020,17:24:07,07/02/2020 17:24:07,1581096247,2.09,240,500.74,26.80,,
,02/07/2020,17:24:08,07/02/2020 17:24:08,1581096248,2.20,240,527.55,-5.41,,
,02/07/2020,17:24:09,07/02/2020 17:24:09,1581096249,2.18,240,522.14,-5.56,,
,02/07/2020,17:24:11,07/02/2020 17:24:11,1581096251,2.15,240,516.58,-9.25,,
,02/07/2020,17:24:12,07/02/2020 17:24:12,1581096252,2.11,240,507.33,8.99,,
,02/07/2020,17:24:13,07/02/2020 17:24:13,1581096253,2.15,240,516.32,-1.00,,
,02/07/2020,17:24:14,07/02/2020 17:24:14,1581096254,2.15,240,515.33,3.45,,
,02/07/2020,17:24:15,07/02/2020 17:24:15,1581096255,2.16,240,518.77,-6.10,,
,02/07/2020,17:24:17,07/02/2020 17:24:17,1581096257,2.14,240,512.67,13.00,,
,02/07/2020,17:24:18,07/02/2020 17:24:18,1581096258,2.19,240,525.67,-13.94,,
,02/07/2020,17:24:19,07/02/2020 17:24:19,1581096259,2.13,240,511.73,-0.58,,
,02/07/2020,17:24:20,07/02/2020 17:24:20,1581096260,2.13,240,511.15,4.30,,
,02/07/2020,17:24:21,07/02/2020 17:24:21,1581096261,2.15,240,515.45,7.37,,
,02/07/2020,17:24:23,07/02/2020 17:24:23,1581096263,2.18,240,522.82,1.32,,
,02/07/2020,17:24:24,07/02/2020 17:24:24,1581096264,2.18,240,524.15,-11.48,,
,02/07/2020,17:24:25,07/02/2020 17:24:25,1581096265,2.14,240,512.66,-5.61,,
,02/07/2020,17:24:26,07/02/2020 17:24:26,1581096266,2.11,240,507.05,9.87,,
,02/07/2020,17:24:27,07/02/2020 17:24:27,1581096267,2.15,240,516.92,11.14,,
,02/07/2020,17:24:29,07/02/2020 17:24:29,1581096269,2.20,240,528.06,-5.46,,
,02/07/2020,17:24:30,07/02/2020 17:24:30,1581096270,2.18,240,522.60,-5.65,,
,02/07/2020,17:24:31,07/02/2020 17:24:31,1581096271,2.15,240,516.95,-9.07,,
,02/07/2020,17:24:32,07/02/2020 17:24:32,1581096272,2.12,240,507.88,19.62,,
,02/07/2020,17:24:33,07/02/2020 17:24:33,1581096273,2.20,240,527.50,-4.84,,
,02/07/2020,17:24:35,07/02/2020 17:24:35,1581096275,2.18,240,522.66,-6.02,,
,02/07/2020,17:24:36,07/02/2020 17:24:36,1581096276,2.15,240,516.64,-10.45,,
,02/07/2020,17:24:37,07/02/2020 17:24:37,1581096277,2.11,240,506.19,19.50,,
,02/07/2020,17:24:38,07/02/2020 17:24:38,1581096278,2.19,240,525.69,-5.70,,
,02/07/2020,17:24:39,07/02/2020 17:24:39,1581096279,2.17,240,519.99,41.52,TV ON,N/A
,02/07/2020,17:24:41,07/02/2020 17:24:41,1581096281,2.34,240,561.51,-0.69,,
,02/07/2020,17:24:42,07/02/2020 17:24:42,1581096282,2.34,240,560.82,5.90,,
,02/07/2020,17:24:43,07/02/2020 17:24:43,1581096283,2.36,240,566.73,-16.67,,
,02/07/2020,17:24:44,07/02/2020 17:24:44,1581096284,2.29,240,550.05,4.75,,
,02/07/2020,17:24:45,07/02/2020 17:24:45,1581096285,2.31,240,554.80,-0.50,,
,02/07/2020,17:24:46,07/02/2020 17:24:46,1581096286,2.31,240,554.30,12.19,,
,02/07/2020,17:24:48,07/02/2020 17:24:48,1581096288,2.36,240,566.49,-16.48,,
,02/07/2020,17:24:49,07/02/2020 17:24:49,1581096289,2.29,240,550.01,-0.67,,
,02/07/2020,17:24:50,07/02/2020 17:24:50,1581096290,2.29,240,549.34,3.60,,
,02/07/2020,17:24:51,07/02/2020 17:24:51,1581096291,2.30,240,552.94,8.64,,
,02/07/2020,17:24:52,07/02/2020 17:24:52,1581096292,2.34,240,561.58,2.09,,
,02/07/2020,17:24:54,07/02/2020 17:24:54,1581096294,2.35,240,563.67,-10.45,,
,02/07/2020,17:24:55,07/02/2020 17:24:55,1581096295,2.31,240,553.22,-1.45,,
,02/07/2020,17:24:56,07/02/2020 17:24:56,1581096296,2.30,240,551.77,5.75,,
,02/07/2020,17:24:57,07/02/2020 17:24:57,1581096297,2.32,240,557.51,7.92,,
,02/07/2020,17:24:58,07/02/2020 17:24:58,1581096298,2.36,240,565.43,-5.85,,
,02/07/2020,17:25:00,07/02/2020 17:25:00,1581096300,2.33,240,559.59,-10.97,,
,02/07/2020,17:25:01,07/02/2020 17:25:01,1581096301,2.29,240,548.62,-7.37,,
,02/07/2020,17:25:02,07/02/2020 17:25:02,1581096302,2.26,240,541.25,27.29,,
,02/07/2020,17:25:03,07/02/2020 17:25:03,1581096303,2.37,240,568.54,-10.02,,
,02/07/2020,17:25:04,07/02/2020 17:25:04,1581096304,2.33,240,558.52,0.95,,
,02/07/2020,17:25:06,07/02/2020 17:25:06,1581096306,2.33,240,559.46,-21.03,,
,02/07/2020,17:25:07,07/02/2020 17:25:07,1581096307,2.24,240,538.44,23.29,,
,02/07/2020,17:25:08,07/02/2020 17:25:08,1581096308,2.34,240,561.72,-2.02,,
,02/07/2020,17:25:09,07/02/2020 17:25:09,1581096309,2.33,240,559.70,-2.52,,
,02/07/2020,17:25:10,07/02/2020 17:25:10,1581096310,2.32,240,557.18,-7.22,,
,02/07/2020,17:25:12,07/02/2020 17:25:12,1581096312,2.29,240,549.96,5.86,,
,02/07/2020,17:25:13,07/02/2020 17:25:13,1581096313,2.32,240,555.82,-2.24,,
,02/07/2020,17:25:14,07/02/2020 17:25:14,1581096314,2.31,240,553.58,6.06,,
,02/07/2020,17:25:15,07/02/2020 17:25:15,1581096315,2.33,240,559.64,-5.43,,
,02/07/2020,17:25:16,07/02/2020 17:25:16,1581096316,2.31,240,554.21,8.00,,
,02/07/2020,17:25:18,07/02/2020 17:25:18,1581096318,2.34,240,562.22,-10.38,,
,02/07/2020,17:25:19,07/02/2020 17:25:19,1581096319,2.30,240,551.84,0.56,,
,02/07/2020,17:25:20,07/02/2020 17:25:20,1581096320,2.30,240,552.40,6.70,,
,02/07/2020,17:25:21,07/02/2020 17:25:21,1581096321,2.33,240,559.10,1.12,,
,02/07/2020,17:25:22,07/02/2020 17:25:22,1581096322,2.33,240,560.22,5.45,,
,02/07/2020,17:25:24,07/02/2020 17:25:24,1581096324,2.36,240,565.67,-17.87,,
,02/07/2020,17:25:25,07/02/2020 17:25:25,1581096325,2.28,240,547.79,-0.24,,
,02/07/2020,17:25:26,07/02/2020 17:25:26,1581096326,2.28,240,547.55,4.51,,
,02/07/2020,17:25:27,07/02/2020 17:25:27,1581096327,2.30,240,552.07,18.00,,
,02/07/2020,17:25:28,07/02/2020 17:25:28,1581096328,2.38,240,570.07,130.77,,
,02/07/2020,17:25:29,07/02/2020 17:25:29,1581096329,2.92,240,700.84,-135.93,,
,02/07/2020,17:25:31,07/02/2020 17:25:31,1581096331,2.35,240,564.91,-9.48,,
,02/07/2020,17:25:32,07/02/2020 17:25:32,1581096332,2.31,240,555.43,35.53,,
